Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,Height,Canopy_1,Canopy_2,fwt_lam_pet,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,SLA,LMA,Canopy_area,LWratio,FWC,genus
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_4,20.53583333,-34.37722222,De_Hoop,PL_1009,C1,candicans,16,6,10,15,5,0.112,0.112,0.076,4.01,3.49,0.6,2.4,0.81,4.5,0.18,1,0.028,0.02,174.5,0.005730659,58.90486225,4,3,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_4,20.53583333,-34.37722222,De_Hoop,PL_1009,C1,candicans,16,7,17,9,6,0.201,0.204,0.144,8.08,7.14,1.2,3.4,0.82,8.5,0.178,1,0.05,0.036,198.333,0.005042017,42.41150082,2.833333333,3.02,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_4,20.53583333,-34.37722222,De_Hoop,PL_1009,C1,candicans,16,8,40,8,4,0.053,0.044,0.036,1.54,1.36,0.3,1.5,0.62,2,0.247,1,0.016,0.01,136,0.007352941,25.13274123,5,2.3125,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,1,13,46,40,.,0.232,0.186,5.27,4.85,0.8,2.4,1.06,2.5,0.656,1,0.07,0.057,85.088,0.011752577,1445.132621,3,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,2,13,20,21,.,0.314,0.236,6.69,6.05,0.9,2.4,1.14,3.3,0.465,1,0.092,0.078,77.564,0.012892562,329.8672286,2.666666667,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,3,23,47,33,.,0.302,0.212,9.35,8.55,1.04,3.5,0.8,4.5,0.354,1,0.078,0.064,133.594,0.00748538,1218.152551,3.365384615,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,4,17,43,23,.,0.348,0.266,9.5,8.75,1.3,3.5,0.97,4.2,0.373,1,0.106,0.088,99.432,0.010057143,776.7587836,2.692307692,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,5,19,42,20,.,0.154,0.114,3.23,2.8,0.7,1.9,0.62,2.3,0.36,1,0.05,0.038,73.684,0.013571429,659.7344573,2.714285714,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,6,23,48,26,.,0.136,0.102,3.5,3.12,0.9,2.1,0.6,2.6,0.42,1,0.04,0.034,91.765,0.010897436,980.1769079,2.333333333,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,7,8,10,10,.,0.22,0.158,5.72,5.08,1.4,2.9,0.71,4.5,0.415,1,0.074,0.058,87.586,0.011417323,78.53981634,2.071428571,.,1
8/7/2011,2011,Riversdale:_Korentepoort_Dam,21.15612,-33.99844,Swellendam,PL_1042,C1,candicans,66,8,13,14,11,.,0.342,0.286,7.54,7.32,1.6,3,0.86,3.7,0.629,1,0.116,0.102,71.765,0.013934426,120.9513172,1.875,.,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,1,28,48,67,0.386,0.408,0.324,9.93,9.1,1.2,3.3,1.26,4.5,0.261,1.5,0.138,0.112,81.25,0.012307692,2525.840493,2.75,1.797101449,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,2,9,57,49,0.346,0.37,0.262,9.3,8.37,1.8,3,1.32,5.1,0.27,1.5,0.122,0.09,93,0.010752688,2193.61707,1.666666667,1.836065574,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,3,18,24,16,0.186,0.21,0.178,6.03,5.76,1.1,2.9,1,2.2,0.204,1.5,0.06,0.056,102.857,0.009722222,301.5928947,2.636363636,2.1,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,4,15,47,35,0.198,0.218,0.164,5.79,5.31,1.3,2,1.15,2.7,0.23,1.5,0.07,0.058,91.552,0.010922787,1291.979979,1.538461538,1.828571429,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,5,13,39,27,0.122,0.128,0.096,4.09,3.8,1.7,2.1,0.72,4.1,0.221,0,0.042,0.034,111.765,0.008947368,827.0242661,1.235294118,1.904761905,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,6,19,38,29,0.174,0.192,0.126,5.34,4.69,1.8,2.2,0.98,4.6,0.22,1.5,0.064,0.044,106.591,0.009381663,865.5087761,1.222222222,1.71875,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,7,18,39,16,0.292,0.314,0.224,8.79,7.92,2.4,2.9,0.9,6,0.254,1.5,0.086,0.064,123.75,0.008080808,490.088454,1.208333333,2.395348837,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,C1,candicans,83,8,12,35,25,0.26,0.286,0.204,7.25,6.53,1.8,2.5,1.32,4,0.203,1.5,0.086,0.064,102.031,0.009800919,687.223393,1.388888889,2.023255814,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1653,1653,12,47,28,0.205,0.227,0.186,5.916,5.299,1.59,2.54,1.0861,2.871757,0.399,.,0.08,0.069,76.79710145,0.013021325,1033.583983,1.594255658,1.5625,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1654,1654,14,37,24,0.097,0.115,0.085,3.525,2.928,1.24,1.96,1.02047,3.99,0.4,.,0.04,0.032,91.5,0.010928962,697.4335691,1.584109763,1.425,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1655,1655,20,31,21,0.184,0.214,0.148,5.469,4.659,1.31,2.60101,1.19323,3.978189,0.384,.,0.074,0.054,86.27777778,0.01159047,511.2942044,1.9929813,1.486486486,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1656,1656,20,27,12,0.187,0.211,0.15,4.287,3.118,1.1,2.333,0.85799,4.099,0.432,.,0.069,0.053,58.83018868,0.016998076,254.4690049,2.117645991,1.710144928,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1657,1657,20,27,14,0.11,0.123,0.073,5.627,4.798,1.47,2.0844,1.28244,7.3953,0.323,.,0.04,0.028,171.3571429,0.005835765,296.8805058,1.413558881,1.75,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1658,1658,14,16,19,0.084,0.098,0.069,2.675,2.18,0.95,1.2488,0.85168,3.007,0.434,.,0.031,0.024,90.83333333,0.011009174,238.7610417,1.315699366,1.709677419,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1659,1659,14,27,15,0.247,0.272,0.202,102.924,7.039,1.56,2.26,1.15267,5.4348,0.406,.,0.086,0.069,102.0144928,0.009802529,318.0862562,1.449338563,1.872093023,1
.,2012,Old_Houwhoek_Pass_Rd,19.16838,-34.21113,Cape_Nature,265,.,candicans,1660,1660,15,13,18,0.07,0.082,0.058,2.35,1.969,0.9,1.7955,1.22296,2.255379,0.414,.,0.029,0.022,89.5,0.011173184,183.7831702,1.997239127,1.413793103,1
.,2012,De Hoop NR: Potberg - Klipspringer Trail 4,20.53601,-34.37701,Cape_Nature,234,.,candicans,1741,1741,14,23,20,0.393,0.411,0.278,12.97,11.45,1.28,3.6,1.22,8.5,0.328,.,0.098,0.075,152.6666667,0.006550218,361.2831552,2.823529412,3.010204082,1
.,2012,De Hoop NR: Potberg - Klipspringer Trail 4,20.53601,-34.37701,Cape_Nature,234,.,candicans,1742,1742,9,19,7,0.098,0.102,0.072,3.94,3.41,0.74,2.2,1.12,4.4,0.453,.,0.025,0.019,179.4736842,0.005571848,104.4579557,2.956989247,2.92,1
.,2012,De Hoop NR: Potberg - Klipspringer Trail 4,20.53601,-34.37701,Cape_Nature,234,.,candicans,1743,1743,27,10,12,0.125,0.126,0.107,4.48,4.2,0.9,2.5,0.94,2.8,0.477,.,0.038,0.03,140,0.007142857,94.24777961,2.777777778,2.289473684,1
.,2012,De Hoop NR: Potberg - Klipspringer Trail 4,20.53601,-34.37701,Cape_Nature,234,.,candicans,1744,1744,18,15,12,0.225,0.232,0.164,8.68,7.68,1.54,3.3,0.89,8.6,0.463,.,0.061,0.045,170.6666667,0.005859375,141.3716694,2.142857143,2.68852459,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,1,18,34,10,0.396,0.432,0.376,11.29,10.85,3.5,2.5,1.51,2.3,0.229,1,0.08,0.072,150.694,0.006635945,267.0353756,0.714285714,3.95,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,2,25,48,29,0.668,0.688,0.59,12.88,12.05,3.9,3,2.05,2.1,0.363,1,0.154,0.136,88.603,0.011286307,1093.274243,0.769230769,3.337662338,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,3,12,11,7,0.352,0.386,0.314,13.9,13.5,3.9,3.4,2.5,4.2,0.212,1.5,0.05,0.044,306.818,0.003259259,60.47565858,0.871794872,6.04,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,4,10,7,4,0.146,0.158,0.134,5.38,5.1,2,2.3,1.09,1.7,0.208,1,0.02,0.018,283.333,0.003529412,21.99114858,1.15,6.3,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,5,20,20,11,0.654,0.694,0.598,15.99,15.27,3.9,3.4,1.89,2.5,0.231,1,0.118,0.104,146.827,0.00681074,172.7875959,0.871794872,4.542372881,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A1,capitatum,7,6,26,9,12,0.698,0.728,0.608,16.18,15.32,3.9,3.5,1.94,3.1,0.24,1,0.13,0.112,136.786,0.007310705,84.82300165,0.897435897,4.369230769,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,1A,62,88,41,0.948,1.01,0.852,24.88,23.87,3.2,4.5,1.83,3.8,0.247,2,0.186,0.164,145.549,0.006870549,2833.716574,1.40625,4.096774194,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,1B,.,.,.,0.83,0.904,0.738,20.05,18.91,2.7,4.3,1.79,4.1,0.267,2,0.156,0.132,143.258,0.006980434,.,1.592592593,4.320512821,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,2A,70,88,150,0.986,1.09,0.85,23.4,21.98,2,5.1,1.72,5.5,0.174,2,0.18,0.146,150.548,0.006642402,10367.25576,2.55,4.477777778,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,2B,.,.,.,0.848,0.942,0.78,20.55,19.62,2.2,4.2,1.85,3.8,0.294,2,0.17,0.148,132.568,0.007543323,.,1.909090909,3.988235294,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,3A,67,85,55,1.26,1.38,1.06,30.24,28.39,2.8,5.1,1.65,6.7,0.161,2,0.228,0.188,151.011,0.00662205,3671.736414,1.821428571,4.526315789,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_E_of_Gouritz_River_,21.73677,-33.91752,Garcia_Pass,PL_1046,A1,capitatum,72,3B,.,.,.,1.002,1.09,0.74,30.38,28,2.9,5.4,1.16,10.2,0.221,2,0.144,0.134,208.955,0.004785714,.,1.862068966,5.958333333,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1597,1597,33.5,34,35,0.285,0.291,0.282,5.99,5.82,0.33,7.1,1.02,0.7,0.383,.,0.035,0.034,171.1764706,0.005841924,934.6238144,21.51515152,7.142857143,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1598,1598,39,43,29,0.576,0.612,0.586,8.51,8.3,0.52,6.6,0.84,0.9,0.427,.,0.086,0.08,103.75,0.009638554,979.3915098,12.69230769,5.697674419,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1599,1599,15,24,17,0.469,0.504,0.473,8.97,8.68,0.39,7.4,0.87,1.6,0.414,.,0.049,0.045,192.8888889,0.005184332,320.4424507,18.97435897,8.571428571,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1600,1600,37,49,45,0.829,0.899,0.847,11.75,11.4,0.28,8.9,1.98,1.2,0.483,.,0.112,0.105,108.5714286,0.009210526,1731.80295,31.78571429,6.401785714,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1601,1601,29,45,58,1.446,1.492,1.372,28.51,27.65,0.29,14,1.7,4.5,0.34,.,0.145,0.132,209.469697,0.00477396,2049.889206,48.27586207,8.972413793,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1602,1602,20,10,15,1.602,1.708,1.604,27.99,27.37,0.31,11.9,1.7,2.6,0.456,.,0.15,0.137,199.7810219,0.00500548,117.8097245,38.38709677,9.68,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1603,1603,26,28,28,1.699,1.882,1.812,34.31,33.76,0.73,15.3,1.77,2.5,0.372,.,0.155,0.146,231.2328767,0.004324645,615.7521601,20.95890411,9.961290323,1
.,2012,Kamieskroon: Arkoep Farm 3,17.93243,-30.137,Northern_Cape,108,.,carnosum,1604,1604,22,28,28,1.072,1.092,1.024,14.38,14,0.39,7.2,1.91,1.5,0.4,.,0.132,0.121,115.7024793,0.008642857,615.7521601,18.46153846,7.121212121,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,1,44,23,24,2.93,3.05,2.784,.,95.99,2.5,10,4.1,4.2,0.242,1,0.615,0.51,188.216,0.005313053,433.5397862,4,3.764227642,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,2,64,43,31,1.724,1.846,1.568,38.44,37.15,1.5,9,1.75,4.5,0.206,1,0.477,0.41,90.61,0.011036339,1046.935752,6,2.614255765,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,3,64,87,28,3.09,3.254,2.736,54.93,53.22,2.3,10.1,3.11,5.7,0.27,1,0.782,0.676,78.728,0.012701992,1913.229926,4.391304348,2.95140665,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,4,58,56,30,1.542,1.64,1.36,35.47,34.08,1.3,7.4,4.7,4.27,0.24,1,0.398,0.344,99.07,0.010093897,1319.468915,5.692307692,2.874371859,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,5,43,89,30,1.218,1.304,1.008,24.55,23.41,1.2,6.2,4.7,4.1,2.35,1,0.318,0.262,89.351,0.011191798,2097.013096,5.166666667,2.830188679,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,6,52,40,28,1.47,1.552,1.274,37.26,35.81,1.2,7.4,4.26,5.1,0.272,1,0.372,0.322,111.211,0.008991902,879.645943,6.166666667,2.951612903,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,7,92,53,34,1.958,2.094,1.644,41.76,39.79,1.2,9.6,3.98,6.3,0.215,1,0.498,0.416,95.649,0.010454888,1415.28749,8,2.931726908,1
8/5/2011,2011,Seweweekspoort_2,21.40596,-33.43949,Swartberg,PL_1035,A1,citronellum,56,8,42,57,24,1.526,1.606,1.37,32.73,31.68,1,7,4.11,3.5,0.257,1,0.444,0.392,80.816,0.012373737,1074.424688,7,2.436936937,1
8/5/2011,2011,Seweweekspoort_1,21.40074,-33.42231,Swartberg,PL_1034,A1,citronellum,52,.,86,76,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5431.813698,.,.,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,1,93,21,15,1.173,1.23,1.02,20.47,19.67,2.4,6.5,2.4,2.6,0.352,1,0.327,0.291,67.595,0.014794103,247.4004215,2.708333333,2.587155963,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,2,66,41,27,1.848,1.894,1.488,30.81,29.51,2.8,7.5,2.92,4.5,0.344,1,0.489,0.428,68.949,0.014503558,869.4357669,2.678571429,2.779141104,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,3,94,43,38,1.722,1.522,1.516,44.5,43.3,2.4,9,2.38,5,0.251,1,0.387,0.35,123.714,0.008083141,1283.340599,3.75,3.449612403,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,4,89,79,83,1.504,1.566,1.358,40.12,38.96,2.5,8.5,1.94,4.4,0.291,1,0.333,0.305,127.738,0.007828542,5149.855757,3.4,3.516516517,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,5,36,33,29,0.876,0.788,0.952,26.08,25,2.3,6.3,1.65,4.4,0.333,1,0.185,0.167,149.701,0.00668,751.6260424,2.739130435,3.735135135,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,6,129,27,16,0.598,0.584,0.64,14.64,14.34,1.8,5.1,1.45,1.7,0.239,1,0.172,0.161,89.068,0.011227336,339.2920066,2.833333333,2.476744186,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,7,98,62,30,1.806,0.1552,1.878,29.99,29.08,3.9,7.5,2.65,4.4,0.395,1,0.483,0.426,68.263,0.014649243,1460.840584,1.923076923,2.739130435,1
8/6/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1039,A1,citronellum,62,8,40,39,20,1.561,1.366,1.628,31.74,30.65,2.4,7.5,2.71,2.5,0.34,1,0.416,0.371,82.615,0.012104405,612.6105675,3.125,2.752403846,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,1,61,103,51,0.916,0.948,0.73,23.88,22.57,3.2,4.2,1.91,4.7,0.249,1,0.218,0.184,122.663,0.008152415,4125.696552,1.3125,3.201834862,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,2,66,88,44,1.139,1.174,0.908,29.96,28.47,3.5,4.6,2.14,4.9,0.311,1,0.238,0.206,138.204,0.007235687,3041.061689,1.314285714,3.785714286,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,3,77,20,35,1.778,1.816,1.438,45.22,43.56,3.5,5.3,2.6,4.7,0.292,1,0.396,0.348,125.172,0.007988981,549.7787144,1.514285714,3.48989899,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,4,68,56,67,1.102,1.142,0.826,26.73,25.17,2.5,3.9,2.37,5.1,0.234,1,0.22,0.18,139.833,0.007151371,2946.813909,1.56,4.009090909,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,5,42,14,16,0.804,0.812,0.628,20.87,19.67,2.5,4.1,1.88,4.6,0.247,1,0.172,0.144,136.597,0.007320793,175.9291886,1.64,3.674418605,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,6,46,18,12,0.667,0.696,0.568,20.15,19.23,2.4,4.3,1.55,3.9,0.325,1,0.154,0.134,143.507,0.006968279,169.6460033,1.791666667,3.331168831,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,7,60,49,22,0.414,0.412,0.302,12.6,11.6,2,3.2,1.19,5.8,0.238,1,0.104,0.082,141.463,0.007068966,846.6592201,1.6,2.980769231,1
7/27/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_3,20.5373,-34.3738,De_Hoop,PL_1008,A1,cordifolium,15,8,38,13.5,14.5,0.499,0.484,0.378,15.97,15.05,2.3,4.3,1.77,3.9,0.296,1,0.112,0.092,163.587,0.006112957,153.7416905,1.869565217,3.455357143,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,1,24,14,11,0.396,0.406,0.34,10.64,10.64,3.4,4.1,9.18,2.6,0.546,0.5,0.102,0.088,120.909,0.008270677,120.9513172,1.205882353,2.882352941,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,1,17,30,12,0.685,0.714,0.558,18.75,17.721,3,5,1.4,4.9,0.474,0.5,0.134,0.118,150.178,0.006658766,282.7433388,1.666666667,4.111940299,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,2,37,18,10,0.874,0.91,0.706,21.42,20.5,4.5,4.5,3.7,2.14,0.236,0.5,0.16,0.138,148.551,0.006731707,141.3716694,1,4.4625,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,2,68,22,22,1.041,1.08,0.846,20.81,19.47,4.8,5.3,1.56,5.9,0.363,0.5,0.312,0.266,73.195,0.013662044,380.1327111,1.104166667,2.336538462,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,3,82,20,14,0.562,0.574,0.476,12.82,12.33,3.2,4,1.36,3.2,0.297,0.5,0.166,0.146,84.452,0.011841038,219.9114858,1.25,2.385542169,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,3,70,20,23,0.629,0.634,0.484,14.76,13.89,2.7,3.7,1.59,4.4,0.251,0.5,0.148,0.126,110.238,0.009071274,361.2831552,1.37037037,3.25,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,4,104,52,45,1.564,1.562,1.18,37.87,35.91,5.8,6.5,1.9,8.5,0.27,0.5,0.406,0.33,108.818,0.009189641,1837.831702,1.120689655,2.852216749,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,4,36,24,30,0.636,0.634,0.438,15.99,14.69,4,3.9,1.44,6.4,0.285,0.5,0.118,0.094,156.277,0.006398911,565.4866776,0.975,4.389830508,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,5,39,12,9,0.218,0.222,0.172,7.23,6.72,2.6,3,0.95,4.3,0.467,0.5,0.056,0.046,146.087,0.006845238,84.82300165,1.153846154,2.892857143,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,5,30,17,15,0.423,0.43,0.316,11.85,11,3.6,3.5,0.63,5.2,0.243,0.5,0.082,0.064,171.875,0.005818182,200.2765317,0.972222222,4.158536585,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,6,73,12,12,0.348,0.358,0.266,8.14,7.58,2.9,2.8,0.85,3.8,0.484,0.5,0.108,0.088,86.136,0.011609499,113.0973355,0.965517241,2.222222222,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,6,40,15,10,0.42,0.426,0.352,11.81,11.19,3.1,3.2,1.05,3.4,0.304,0.5,0.13,0.106,105.566,0.009472744,117.8097245,1.032258065,2.230769231,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,cordifolium,60,7,62,25,12,1.024,1.002,0.82,24.6,23.4,4.9,5.6,1.73,6,0.316,0.5,0.282,0.244,95.902,0.01042735,235.619449,1.142857143,2.631205674,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,7,120,16,18,0.238,0.24,0.192,5.42,5.09,2.5,2.5,1.3,2,0.383,0.5,0.058,0.05,101.8,0.009823183,226.1946711,1,3.103448276,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_2,21.22079,-33.95549,Garcia_Pass,PL_1038,A1,cordifolium,61,8,136,15,17,0.608,0.636,0.496,15.22,14.16,4,4.5,0.98,5.2,0.499,0.5,0.17,0.14,101.143,0.009887006,200.2765317,1.125,2.576470588,1
