latitude,longitude,Date,Site_name,Site_number,altitude.x,aspect,soil_rockiness,soil_type,soil_collection_bag__,soil_moisture_field,soil_moisture_dry,disturbance,Site_number_1,site,code,Soil,pH_KCl,Resist,H_cmol_kg,Stone_Vol,P_Bray_II_mg_kg,K_mg_kg,Na_Exchangeable_cations_cmol_kg,K_Exchangeable_cations_cmol_kg,Ca_Exchangeable_cations_cmol_kg,Mg_Exchangeable_cations_cmol_kg,Cu_mg_kg,Zn_mg_kg,Mn_mg_kg,B_mg_kg,Fe_mg_kg,C,Clay,Silt,Sand,Classification,Na,K,Ca,Mg,T_Value_cmol_kg,mat,map,ratio.x,pptcon,summer,tmin,tmax,alt,CDD,CFD,CSU,ECAr20mm,FD,GDD,MAP,MATmax,MATmin,rr2,sdii,SU,MMP.01,MMP.02,MMP.03,MMP.04,MMP.05,MMP.06,MMP.07,MMP.08,MMP.09,MMP.10,MMP.11,MMP.12,MMTmax.01,MMTmax.02,MMTmax.03,MMTmax.04,MMTmax.05,MMTmax.06,MMTmax.07,MMTmax.08,MMTmax.09,MMTmax.10,MMTmax.11,MMTmax.12,MMTmin.01,MMTmin.02,MMTmin.03,MMTmin.04,MMTmin.05,MMTmin.06,MMTmin.07,MMTmin.08,MMTmin.09,MMTmin.10,MMTmin.11,MMTmin.12,MTmax.01,MTmax.02,MTmax.03,MTmax.04,MTmax.05,MTmax.06,MTmax.07,MTmax.08,MTmax.09,MTmax.10,MTmax.11,MTmax.12,MTmin.01,MTmin.02,MTmin.03,MTmin.04,MTmin.05,MTmin.06,MTmin.07,MTmin.08,MTmin.09,MTmin.10,MTmin.11,MTmin.12,MAT,ratio.y,altitude.y,gmap,gmednrfl1,gmednrfl10,gmednrfl11,gmednrfl12,gmednrfl2,gmednrfl3,gmednrfl4,gmednrfl5,gmednrfl6,gmednrfl7,gmednrfl8,gmednrfl9,tmean13c,tminave01c,tminave02c,tminave03c,tminave04c,tminave05c,tminave06c,tminave07c,tminave08c,tminave09c,tminave10c,tminave11c,tminave12c,tmaxave01c,tmaxave02c,tmaxave03c,tmaxave04c,tmaxave05c,tmaxave06c,tmaxave07c,tmaxave08c,tmaxave09c,tmaxave10c,tmaxave11c,tmaxave12c,apan_evap_01,apan_evap_02,apan_evap_03,apan_evap_04,apan_evap_05,apan_evap_06,apan_evap_07,apan_evap_08,apan_evap_09,apan_evap_10,apan_evap_11,apan_evap_12,apan_mean_an,hu10_annc,frostdurc,ratio_schulze,smdwin,smdsum,RFL_CONC,PPTCV
-34.02136,21.45853,8-Aug-11,Bergfontein_1,PR_2022,NA,flat,pebbly,sandstone,2022,45.909,41.687,high,PR_2022,2022,NA,Sand,4.5,NA,NA,21,4,58,0.15,0.15,1.53,0.7,NA,NA,NA,NA,NA,1.42,2.8,1.6,95.6,Sa,5.81,5.89,60.53,27.77,2.52,17.70000076,548,0.011286682,6,81,-2.200000048,40.90000153,218,27,0.65,1.5,5.9,0.95,200075.602,691.1222107,24.38290195,11.4538805,70.9,6.130707479,168.4,52.13450508,49.64780197,68.18285742,62.28148804,62.18754187,36.44842772,49.72825232,61.40355835,40.98412504,74.38644266,82.03734937,41.91114745,28.86350517,29.02742089,27.58977148,25.05381616,22.46482944,19.54987208,19.30095885,20.30891164,22.16384941,24.32866912,25.98655309,25.98655309,16.28344789,16.64503389,14.98561849,12.35679287,9.463739157,6.621310737,5.738754935,6.889542235,9.03953735,11.6080727,13.38133208,15.16606183,32.30657101,32.96657467,31.98762745,29.58129141,26.90214623,23.35916244,23.28801134,24.99750969,26.90067652,29.34832382,30.39649238,31.5135852,13.74772751,14.34419872,12.18872292,9.534303883,6.69930172,3.989139162,3.13302677,4.38827813,6.365024676,8.72513846,10.89545273,12.7460062,17.91877736,-0.081115505,218,548,33,46,44,15,33,48,39,45,28,36,41,35,17.70000076,15.80000019,16.10000038,14.60000038,11.69999981,8.600000381,6,5.199999809,6.5,8.600000381,10.80000019,12.89999962,14.80000019,29.10000038,29.20000076,27.79999924,25,22.20000076,19.39999962,19.10000038,20.20000076,22.29999924,24.10000038,26.20000076,28,270,205,162,128,91,75,76,94,122,177,201,268,1874.900024,2809.699951,9,0.011286682,20.7,7.6,7.7,24.9
-34.03844,21.41108,8-Aug-11,Bergfontein_2,PR_2023,NA,W,pebbly,sandstone,2023,38.754,33.7,high,PR_2023,2023,NA,Sand,5.2,NA,NA,43,5,54,0.45,0.14,2.09,2.53,NA,NA,NA,NA,NA,1.46,1.6,4.8,93.6,Sa,8.6,2.65,40.17,48.58,5.21,17.60000038,413,0.074183976,8,60,-1.600000024,41.5,270,30.7,0.2,1.3,4.25,0.2,200214.1094,572.2483139,23.95189695,11.83274012,62.5,5.494504261,156.1,36.43357592,37.10787115,55.63672838,57.4608366,45.02977691,35.21592107,40.07463331,55.31340456,37.50116401,58.50421953,59.4660764,48.5957993,28.35133514,28.49508084,26.99495061,24.57534069,22.41676659,19.56343375,19.21705416,19.95505269,21.54955906,23.57293034,25.28962898,25.28962898,16.56730847,16.90124655,15.27013683,12.85289219,10.10374165,7.44199027,6.525316662,7.369764858,9.169788626,11.69089217,13.46092346,15.36393261,31.75671711,32.43034993,31.37680689,29.08720938,26.82137585,23.34545623,23.18394597,24.62528319,26.26739534,28.56971169,29.686195,30.96007941,14.06172478,14.62810323,12.50477784,10.05159324,7.364987373,4.858585092,3.964598036,4.905431093,6.517111683,8.837535558,11.00439786,12.97961074,17.89255324,-0.044405364,270,413,20,32,29,17,23,35,32,30,26,27,35,31,17.60000038,15.89999962,16.20000076,14.69999981,12,9,6.5,5.699999809,6.800000191,8.600000381,10.80000019,12.89999962,14.80000019,28.60000038,28.70000076,27.20000076,24.60000038,22,19.29999924,19,19.89999962,21.79999924,23.5,25.60000038,27.5,288,220,180,134,94,75,76,95,125,187,218,271,1966.400024,2763.100098,-1,0.074183976,40.9,14.7,0.6,20.5
-34.10725,21.88424,9/9/2014,Hogbertsdale,2081,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39999962,396,0.069767442,5,49,0.800000012,41.5,240,32.55,0,0.6,4.7,0,200326.134,573.7639832,21.78485126,12.14411302,57.4,5.941988087,82.5,35.23138604,36.73659954,56.08714519,52.72391205,48.04063458,35.72266579,43.15173841,61.25145264,32.12895899,60.43340998,64.75775557,44.21472814,24.87391777,25.12992022,24.10422654,22.72696993,21.21173774,19.24524371,18.63164118,18.75974592,19.43494479,21.01938809,22.22007264,22.22007264,16.29816828,16.61267047,15.22002157,13.16056034,11.06400914,8.807003233,7.818340196,8.164430963,9.538688792,11.61190123,13.09569502,14.96025001,27.91296535,28.73967716,28.29606734,27.1185512,25.71219571,23.06794892,22.6215149,23.47024806,24.04217603,26.03117561,26.23669243,27.27502468,13.96842782,14.45952974,12.59184956,10.55878894,8.513967391,6.384440299,5.401267924,5.82923052,7.053715583,8.889491844,10.75884596,12.67351352,16.96498691,-0.042844001,240,396,17,31,28,13,19,32,27,30,25,26,30,23,16.39999962,15.60000038,15.80000019,14.69999981,12.30000019,10.10000038,8,7.099999905,7.599999905,8.899999619,10.69999981,12.5,14.39999962,24.5,24.70000076,23.70000076,22.20000076,20.60000038,18.79999924,18.20000076,18.39999962,19.20000076,20.29999924,21.79999924,23.5,250,186,154,122,88,78,80,90,112,177,187,237,1767,2336.899902,-1,0.069767442,26.1,9.8,8.5,32.5
-34.12134,18.44649,1-Aug-12,Kalk_Bay,2058,NA,SE,none,sandstone,NA,NA,NA,low,PR_2058,2058,26665,Sand,4.5,1860,1.37,3,4,69,0.27,0.18,1.89,1,0.16,1.3,34.8,0.29,77.39,1.97,7,4,NA,Sa,5.7,3.74,40.09,21.33,4.7,15.80000019,1046,0.556020942,NA,74,1.399999976,37.29999924,308,26.1,0,0.65,16.85,0,200339.3388,1243.800885,20.69657087,12.14539304,99.9,9.307147193,67.3,36.60153956,33.44363208,32.71014795,106.4204512,149.3533352,199.2576881,205.305582,170.4391571,113.4523447,77.36436434,65.36822491,44.3690475,24.51797113,25.03381136,24.22655741,22.00271787,19.41007667,17.10295704,16.42186345,16.50006151,17.74082184,20.23346498,21.75910208,21.75910208,15.7533978,15.76828072,14.8293865,12.84617191,11.28579129,9.386456225,8.636991342,8.697071393,9.862129158,11.61591779,13.02678601,14.59257947,28.35845604,28.845255,28.3750639,26.63770925,24.01642937,20.67724803,20.14413876,20.88485551,22.42374335,24.83256875,26.13377672,27.03925965,13.55003369,13.89265295,12.68612025,10.56867305,8.91262158,7.107726628,6.440598645,6.52783041,7.672978033,9.119612271,11.0065118,12.50009537,16.42089235,0.530248183,308,1046,24,66,40,29,21,32,72,123,160,158,139,91,15.80000019,15,15.10000038,14.19999981,12.19999981,10.30000019,8.800000191,7.800000191,8,9.100000381,10.60000038,12.5,13.89999962,24,24.29999924,23.5,21.20000076,18.60000038,16.70000076,15.89999962,16.10000038,17.39999962,19.29999924,21.39999962,22.70000076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.199951,-1,0.556020942,87.8,12.5,41.5,20
-34.19834,19.15441,9/10/2014,Houwhoek_4,2082,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89999962,1015,0.5,39,72,-2.200000048,38.29999924,460,24.8,0.65,0.7,16.3,1.2,199427.7039,1199.311975,21.17916203,9.637349081,93.45,9.304334378,94.1,39.5829484,32.23675923,40.15530868,95.57485971,133.1610235,183.3894444,176.0551918,153.9432552,103.1485091,93.00613394,84.7075572,56.76528249,26.14233379,26.54462242,25.14984343,22.11931112,19.16414801,16.77592786,15.9729201,16.3522012,17.88831313,20.50444137,22.46666506,22.46666506,13.7519937,13.83938429,12.52903435,9.909849856,8.054736773,5.982634677,5.415970087,6.019211743,7.504712582,9.475431972,11.09129265,12.82224019,29.75927691,30.18506744,29.03958575,26.38302655,23.3933559,20.26624081,19.80879561,20.81936934,22.33147274,25.0323081,26.72278224,28.59441884,11.45488096,11.85703917,10.18998632,7.379958929,5.54767328,3.521985231,3.076899624,3.688856677,5.188801582,6.894306319,8.94618578,10.68249983,15.4083971,0.418567841,460,1015,25,68,45,26,21,34,65,110,145,123,127,87,14.89999962,12.89999962,13.19999981,11.89999962,9.300000191,7.300000191,5.699999809,5,5.599999905,6.800000191,8.399999619,10.5,12,25.60000038,26,24.5,21.5,18.5,16.5,15.69999981,16.10000038,17.60000038,19.79999924,22.39999962,24.20000076,266,203,188,109,74,60,64,80,103,149,192,253,1747.199951,1832.400024,33,0.5,87.2,8.1,40.8,19.3
-34.19834,19.15441,9/10/2014,Houwhoek_4,2082,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89999962,1015,0.5,39,72,-2.200000048,38.29999924,460,24.8,0.65,0.7,16.3,1.2,199427.7039,1199.311975,21.17916203,9.637349081,93.45,9.304334378,94.1,39.5829484,32.23675923,40.15530868,95.57485971,133.1610235,183.3894444,176.0551918,153.9432552,103.1485091,93.00613394,84.7075572,56.76528249,26.14233379,26.54462242,25.14984343,22.11931112,19.16414801,16.77592786,15.9729201,16.3522012,17.88831313,20.50444137,22.46666506,22.46666506,13.7519937,13.83938429,12.52903435,9.909849856,8.054736773,5.982634677,5.415970087,6.019211743,7.504712582,9.475431972,11.09129265,12.82224019,29.75927691,30.18506744,29.03958575,26.38302655,23.3933559,20.26624081,19.80879561,20.81936934,22.33147274,25.0323081,26.72278224,28.59441884,11.45488096,11.85703917,10.18998632,7.379958929,5.54767328,3.521985231,3.076899624,3.688856677,5.188801582,6.894306319,8.94618578,10.68249983,15.4083971,0.418567841,460,1015,25,68,45,26,21,34,65,110,145,123,127,87,14.89999962,12.89999962,13.19999981,11.89999962,9.300000191,7.300000191,5.699999809,5,5.599999905,6.800000191,8.399999619,10.5,12,25.60000038,26,24.5,21.5,18.5,16.5,15.69999981,16.10000038,17.60000038,19.79999924,22.39999962,24.20000076,266,203,188,109,74,60,64,80,103,149,192,253,1747.199951,1832.400024,33,0.5,87.2,8.1,40.8,19.3
-34.20034,19.15434,9/10/2014,Houwhoek_5,2083,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89999962,1015,0.5,39,72,-2.200000048,38.29999924,460,24.4,0.35,0.7,15.65,0.6,199601.3454,1180.08609,21.29119492,10.11233926,93.45,9.131895781,94.5,40.9843401,32.1721416,40.57007122,94.88098564,130.0977448,179.6748737,170.5668633,149.2157028,100.5947221,93.46032219,83.50007334,56.50883293,26.10296211,26.41790051,25.05920103,22.23737028,19.46425883,16.96075651,16.2216257,16.59107537,18.08983109,20.72351636,22.58247058,22.58247058,14.20667639,14.36420812,13.04435354,10.55927128,8.664190451,6.570722448,5.972879569,6.436187559,7.842597087,9.816538228,11.40865236,13.21771018,29.71237402,30.05548689,28.94674624,26.49993531,23.70253542,20.45647711,20.07150065,21.06895521,22.5283366,25.24583085,26.82818635,28.55427588,11.91003138,12.38120198,10.70009214,8.030401025,6.152065713,4.096730811,3.620803417,4.095529434,5.520649494,7.234702723,9.260256372,11.07899614,15.7017184,0.4076303,460,1015,25,68,45,26,21,34,65,110,145,123,127,87,14.89999962,12.89999962,13.19999981,11.89999962,9.300000191,7.300000191,5.699999809,5,5.599999905,6.800000191,8.399999619,10.5,12,25.60000038,26,24.5,21.5,18.5,16.5,15.69999981,16.10000038,17.60000038,19.79999924,22.39999962,24.20000076,266,203,188,109,74,60,64,80,103,149,192,253,1747.199951,1832.400024,33,0.5,87.2,8.1,40.8,19.3
-34.20066,19.15497,12-Aug-11,Houw_Hoek_1,PR_2029,NA,SW,pebbly,shale,2029,40.196,34.432,high,PR_2029,2029,NA,Sand,4,NA,NA,37,4,84,0.92,0.22,0.67,0.95,NA,NA,NA,NA,NA,2.07,18,25,57,Sa,33.26,7.81,24.42,34.51,2.76,14.89999962,1015,0.5,39,72,-2.200000048,38.29999924,460,24.4,0.35,0.7,15.65,0.6,199601.3454,1180.08609,21.29119492,10.11233926,93.45,9.131895781,94.5,40.9843401,32.1721416,40.57007122,94.88098564,130.0977448,179.6748737,170.5668633,149.2157028,100.5947221,93.46032219,83.50007334,56.50883293,26.10296211,26.41790051,25.05920103,22.23737028,19.46425883,16.96075651,16.2216257,16.59107537,18.08983109,20.72351636,22.58247058,22.58247058,14.20667639,14.36420812,13.04435354,10.55927128,8.664190451,6.570722448,5.972879569,6.436187559,7.842597087,9.816538228,11.40865236,13.21771018,29.71237402,30.05548689,28.94674624,26.49993531,23.70253542,20.45647711,20.07150065,21.06895521,22.5283366,25.24583085,26.82818635,28.55427588,11.91003138,12.38120198,10.70009214,8.030401025,6.152065713,4.096730811,3.620803417,4.095529434,5.520649494,7.234702723,9.260256372,11.07899614,15.7017184,0.4076303,460,1015,25,68,45,26,21,34,65,110,145,123,127,87,14.89999962,12.89999962,13.19999981,11.89999962,9.300000191,7.300000191,5.699999809,5,5.599999905,6.800000191,8.399999619,10.5,12,25.60000038,26,24.5,21.5,18.5,16.5,15.69999981,16.10000038,17.60000038,19.79999924,22.39999962,24.20000076,266,203,188,109,74,60,64,80,103,149,192,253,1747.199951,1832.400024,33,0.5,87.2,8.1,40.8,19.3
-34.20942,19.17525,12-Aug-11,Houw_Hoek_2,PR_2030,NA,SW,pebbly-bouldery,shale,2030,39.924,37.501,medium,PR_2030,2030,NA,Sand,4.7,NA,NA,58,5,61,0.19,0.16,2.08,1.04,NA,NA,NA,NA,NA,1.84,NA,NA,NA,NA,5.37,4.53,60.03,30.07,3.46,16.29999924,782,0.546268657,39,48,0.5,38.40000153,168,24.9,0.1,0.95,16.5,0.1,200037.1398,1221.750363,22.21658583,11.30595412,94.35,9.420116711,116.65,39.15829711,30.69975538,40.56009622,94.57676582,139.4726334,190.6881439,169.8726452,161.4650944,111.736674,90.2265131,86.87610664,57.273283,26.97220755,27.40992663,25.98672877,23.3812436,20.47607507,17.94644684,17.06035111,17.34974813,18.93632942,21.58676359,23.54557292,23.54557292,15.35117288,15.70567889,14.41019864,12.03254297,10.03254032,7.798566156,7.026362472,7.387466192,8.903451814,10.81056023,12.57228539,14.41669475,30.58905869,31.05953995,29.88678683,27.65282663,24.71564097,21.44818852,20.91556811,21.83363869,23.38317066,26.12201823,27.79636966,29.47865354,13.04325609,13.70879879,12.05212754,9.489178358,7.505928816,5.307580335,4.658292191,5.033447123,6.570499216,8.220671667,10.41081449,12.26910913,16.76132271,0.431317264,168,782,17,45,35,18,13,24,46,88,117,86,104,77,16.29999924,14.80000019,15.39999962,14.10000038,11.80000019,9.600000381,7.800000191,6.900000095,7.099999905,8.300000191,9.899999619,12.19999981,13.89999962,26.29999924,26.89999962,25.20000076,22.79999924,19.89999962,17.60000038,16.79999924,17.10000038,18.70000076,20.79999924,23.39999962,24.89999962,266,207,185,109,74,60,63,79,103,150,191,254,1745.5,2316,-1,0.546268657,87.2,8.1,40.8,19.3
-34.21185,19.16504,12-Aug-11,Houw_Hoek_3,PR_2031,NA,N,pebbly,leached sand,2031,34.743,32.294,low ,PR_2031,2031,NA,Sand,4.1,NA,NA,17,4,35,0.14,0.09,1,0.44,NA,NA,NA,NA,NA,1.49,2.8,2,95.2,Sa,8.18,5.3,60.07,26.45,1.67,16.20000076,882,0.515151515,38,60,0.200000003,38.20000076,168,24.9,0.1,0.95,16.5,0.1,200037.1398,1221.750363,22.21658583,11.30595412,94.35,9.420116711,116.65,39.15829711,30.69975538,40.56009622,94.57676582,139.4726334,190.6881439,169.8726452,161.4650944,111.736674,90.2265131,86.87610664,57.273283,26.97220755,27.40992663,25.98672877,23.3812436,20.47607507,17.94644684,17.06035111,17.34974813,18.93632942,21.58676359,23.54557292,23.54557292,15.35117288,15.70567889,14.41019864,12.03254297,10.03254032,7.798566156,7.026362472,7.387466192,8.903451814,10.81056023,12.57228539,14.41669475,30.58905869,31.05953995,29.88678683,27.65282663,24.71564097,21.44818852,20.91556811,21.83363869,23.38317066,26.12201823,27.79636966,29.47865354,13.04325609,13.70879879,12.05212754,9.489178358,7.505928816,5.307580335,4.658292191,5.033447123,6.570499216,8.220671667,10.41081449,12.26910913,16.76132271,0.431317264,168,882,20,56,39,22,18,29,55,97,127,103,113,80,16.20000076,14.5,15.10000038,13.80000019,11.5,9.300000191,7.5,6.599999905,6.900000095,8.100000381,9.699999809,11.89999962,13.60000038,26.29999924,26.79999924,25.20000076,22.70000076,19.79999924,17.60000038,16.70000076,17,18.60000038,20.79999924,23.39999962,25,254,191,178,102,72,60,65,79,100,141,180,241,1669.099976,2258.300049,-1,0.515151515,87.2,8.1,40.8,19.3
-34.30895,18.94571,10-Aug-11,Kogelberg_2,PR_2027,NA,E,pebbly-bouldery,granite,2027,34.591,30.655,high,PR_2027,2027/1054,NA,Sand,3.4,NA,NA,6,3,89,0.36,0.23,3.46,2.26,NA,NA,NA,NA,NA,4.97,6,4.4,89.6,Sa,5.64,3.62,54.89,35.85,6.31,15.19999981,956,0.487603306,38,76,-0.400000006,37.70000076,366,19.75,0.25,0.6,18.2,0.45,199668.2961,1325.582355,20.81223688,10.29105296,104.45,9.486925721,82.25,49.03472095,41.04445076,45.93430882,112.6255062,147.7883299,187.3379416,200.4760326,166.6730385,121.2434792,95.37232141,87.98673668,60.58322945,25.80295105,26.01980453,24.60597165,21.30776056,18.61956522,16.59457933,15.90555853,16.19962602,17.61343548,20.1182554,22.26184283,22.26184283,14.48993444,14.49191221,13.21064334,10.4687198,8.737846639,6.902401924,6.274172836,6.722110139,8.06612187,9.90399668,11.63071262,13.34796381,29.46359158,29.65848531,28.46159003,25.5959506,22.98158556,20.10088123,19.77916328,20.68174174,22.03387936,24.62232092,26.51490344,28.26520061,12.2147948,12.52852673,10.89096507,7.980113438,6.236867319,4.427959476,3.928410605,4.3709995,5.751247767,7.344211715,9.509159524,11.20824289,15.55185497,0.42260354,366,956,26,64,43,27,23,34,70,107,127,121,120,85,15.19999981,13.89999962,14.19999981,12.89999962,10.19999981,8.300000191,6.900000095,6.099999905,6.5,7.699999809,9.199999809,11.30000019,12.80000019,25.39999962,25.70000076,24.20000076,20.79999924,18,16.5,15.60000038,16,17.5,19.5,22.29999924,24.10000038,244,200,170,94,67,60,62,77,98,139,179,244,1639.599976,1941.800049,-1,0.487603306,97,17.6,37.4,17.9
-34.31116,18.94826,10-Aug-11,Kogelberg_3,PR_2028,NA,N,pebbly-bouldery,quartzite?,2028,42.592,40.294,high,PR_2028,2028,NA,Sand,3.9,NA,NA,23,2,14,0.08,0.04,0.66,0.22,NA,NA,NA,NA,NA,0.61,3,2.2,94.8,Sa,8.34,3.72,66.08,21.86,1,15.19999981,956,0.487603306,38,76,-0.400000006,37.70000076,366,19.85,0.15,0.9,17.9,0.15,199921.9696,1308.557422,21.64802256,10.98556466,104,9.385541034,100.05,48.11541858,40.37610145,45.89167395,110.8055313,144.7316578,183.759034,197.0831631,164.2443954,121.0498646,94.97826347,87.97328482,59.75133042,26.47142038,26.68904453,25.33716287,22.20865843,19.60117669,17.58763313,16.69224654,17.02935786,18.50042237,20.99690278,23.15319602,23.15319602,15.09911065,15.11929093,13.77194606,11.19763766,9.585620615,7.702631659,7.034267876,7.446340375,8.795582586,10.62343693,12.24052821,13.96268611,30.13209844,30.33074416,29.19840595,26.49550157,23.9622416,21.0982843,20.57456319,21.52002528,22.92598332,25.50456577,27.40745624,29.07139307,12.81072211,13.14886802,11.4406968,8.696144622,7.072416224,5.214215224,4.674036564,5.083580303,6.470958321,8.057574109,10.11041712,11.81614404,16.31682409,0.419313569,366,956,26,64,43,27,23,34,70,107,127,121,120,85,15.19999981,13.89999962,14.19999981,12.89999962,10.19999981,8.300000191,6.900000095,6.099999905,6.5,7.699999809,9.199999809,11.30000019,12.80000019,25.39999962,25.70000076,24.20000076,20.79999924,18,16.5,15.60000038,16,17.5,19.5,22.29999924,24.10000038,244,200,170,94,67,60,62,77,98,139,179,244,1639.599976,1941.800049,-1,0.487603306,97,17.6,37.4,17.9
-34.31986,18.96021,10-Aug-11,Kogelberg_1,PR_2026,NA,NA,none,leached sand,2026,35.419,32.908,low,PR_2026,2026/1048,NA,Sand,4.1,NA,NA,3,4,64,0.14,0.16,1.32,0.73,NA,NA,NA,NA,NA,1.77,3,1.8,95.2,Sa,5.76,6.92,56.2,31.13,2.36,15.89999962,1045,0.493478261,38,83,0.300000012,38.20000076,158,19.65,0.15,0.8,18.35,0.15,199929.4375,1332.461505,21.29507694,11.00589089,104.65,9.516201878,91.8,49.56608758,41.42116499,46.2400588,113.0109072,148.0295736,188.779892,201.5574806,167.2195065,121.8849195,96.62848454,87.63338737,61.02769594,26.16260633,26.31869094,24.9952453,21.8557522,19.19176451,17.22866911,16.36338637,16.70935255,18.14129803,20.65476365,22.78872511,22.78872511,15.06205626,15.15160025,13.8240099,11.27683443,9.634356499,7.743597428,7.069935004,7.485052665,8.773867024,10.66110441,12.22181458,13.91807614,29.81043768,29.94612726,28.8576302,26.13822921,23.5542984,20.73677256,20.24789969,21.20317462,22.55758177,25.15702883,27.02671613,28.6860217,12.78473582,13.18644345,11.50039692,8.786049107,7.128636496,5.262074225,4.717233787,5.130583205,6.453737647,8.102360167,10.10002459,11.78294724,16.15050849,0.421742823,158,1045,28,68,45,29,26,37,74,117,140,134,131,91,15.89999962,14.19999981,14.30000019,12.89999962,10.69999981,9,7.599999905,6.800000191,7.099999905,8.100000381,9.600000381,11.5,13.10000038,26.10000038,26.20000076,24.79999924,21.79999924,19.10000038,17.5,16.39999962,16.89999962,18.39999962,20.39999962,23.29999924,24.89999962,266,220,181,103,69,60,59,77,101,149,195,261,1746.099976,2149.300049,-1,0.493478261,97,17.6,37.4,17.9
-34.33069,19.0269,13-Aug-11,Kleinmond_1,PR_2032,NA,S,pebbly,leached sand ,2032,41.204,37.158,medium to low,PR_2032,2032,NA,Sand,4.2,NA,NA,17,2,41,0.16,0.1,0.87,0.43,NA,NA,NA,NA,NA,1.43,2.8,1.6,95.6,SaLm,10.5,6.66,55.45,27.39,1.57,15.60000038,746,0.5,37,55,0.699999988,36.29999924,29,20.95,0,0.25,15.05,0,200280.0938,1174.240073,20.59459457,11.96648278,98.7,8.729576826,66.4,40.2301537,43.70018277,48.61593666,101.0570221,139.1266314,170.6247217,177.4275799,145.4053463,99.62871284,82.14950829,69.16858387,48.14287591,24.46804028,25.05206638,23.87697909,21.41050106,19.19304562,17.07933844,16.39630784,16.89169274,17.9708865,20.05126222,21.4930049,21.4930049,15.80372944,15.82337332,14.60191192,12.44594171,10.88547293,8.865966241,8.128970941,8.468260818,9.716843737,11.61850013,13.16700941,14.81414313,28.09220762,28.67508041,27.74630022,25.67502726,23.53493166,20.59123291,20.2951862,21.40038318,22.37835775,24.54921065,25.71945662,26.77019877,13.5178993,13.85035616,12.26320579,9.941401577,8.366441604,6.363660731,5.756245484,6.100307206,7.386463015,9.053142629,11.03272206,12.6803594,16.2805459,0.430166101,29,746,17,44,27,17,21,31,53,86,97,90,87,58,15.60000038,14.89999962,15.19999981,13.89999962,11.80000019,10,8.5,7.599999905,7.900000095,8.899999619,10.5,12.5,14,23.70000076,24.39999962,23.10000038,20.60000038,18.20000076,16.5,15.80000019,16.39999962,17.39999962,19,21.10000038,22.10000038,276,227,190,113,73,61,60,79,105,157,201,270,1816.199951,2047.900024,-1,0.5,98.5,18.8,30.5,18
-34.33528,19.01525,13-Aug-11,Kleinmond_2,PR_2033,NA,SW,NA,NA,2033,41.411,36.951,medium,PR_2033,2033,NA,Sand,4.8,NA,NA,59,3,112,0.3,0.29,3.51,1.36,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,5.48,5.27,64.33,24.92,5.46,15.60000038,839,0.498591549,37,63,0.699999988,36.59999847,29,23.25,0,0.25,10.45,0,200308.2089,949.4283051,20.59598913,12.04345169,88.95,7.544250226,66.05,31.93556423,36.06396952,40.4377492,83.22456942,113.5090721,138.0255739,142.8833443,116.1016094,80.01820793,65.87652512,55.43061109,38.96244564,24.44866419,25.04484198,23.85486751,21.40448973,19.23218632,17.08852445,16.40330866,16.95059035,17.97965659,20.03846359,21.49948756,21.49948756,15.85321136,15.88877604,14.65339412,12.54460282,10.95751805,8.974779765,8.206792858,8.540607373,9.808215353,11.68788629,13.23823102,14.91643763,28.0606688,28.6565121,27.72190465,25.66743729,23.57421207,20.59958302,20.30857542,21.46459929,22.38586354,24.5308369,25.71116945,26.72282044,13.57639797,13.92022975,12.32232166,10.04916924,8.447044264,6.481178229,5.839667511,6.179144069,7.481849657,9.132273592,11.11440913,12.79242845,16.31975893,0.429781148,29,839,20,50,31,19,24,34,59,96,110,102,99,66,15.60000038,14.80000019,15,13.80000019,11.69999981,9.899999619,8.399999619,7.5,7.800000191,8.899999619,10.39999962,12.39999962,13.89999962,24,24.60000038,23.29999924,20.70000076,18.39999962,16.70000076,15.89999962,16.5,17.60000038,19.20000076,21.39999962,22.5,265,217,184,108,71,61,61,79,103,151,192,261,1759.400024,2066.399902,-1,0.498591549,98.5,18.8,30.5,18
